"Country.Name","Country.Code","Indicator.Name","Indicator.Code","Year","Level"
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",7720.787014
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",1734.491
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",30.12971687
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",51.43957183
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",19.39878572
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",17684.80659
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",218597.204
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",27.64994841
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",61.01233381
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",82008.34006
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",149565.929
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",61.70114517
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",65.43771425
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",24.88614848
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",366992.2227
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",619154.615
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",43.29156113
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",21.50518467
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",61.01628218
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",13356.19428
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",5823.196
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",3.318389893
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",8.300242471
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",47.03587869
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",52505.14778
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",318427.612
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",94.26457214
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",35.88569665
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",54.09141182
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",3792.240368
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",2548.565
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",66.82804108
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",37.51038724
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",33.44690045
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",2188.80258
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",31510.531
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",33.21615282
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",2.672186379
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",64600.21596
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",68565.566
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",59.93660355
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",3.278071814
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",45.66988377
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1990",19110.64395
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1990",313304.813
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1990",59.33794022
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1990",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1990",78.80701349
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",5009.476233
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",2438.555
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",0.01
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",2.067824648
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",58.25138621
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",76797.39411
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",117098.311
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",91.12367249
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",12.60635995
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",46.64759253
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",6732.975614
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",110959.753
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",220055.8658
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",219330.604
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",89.83562469
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",65.10561859
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",29.30568284
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",18975.5097
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",426780.128
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",38.2938938
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",7.450698355
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",6540.065157
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",1103.767
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",29
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",50.97417021
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",19.35647649
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",17851.68711
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",225634.177
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",28.28415873
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",60.81010732
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",84032.44539
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",179730.671
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",48.9
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",64.38139207
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",22.92155423
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",368891.9145
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",658189.83
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",44.93899536
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",21.55398799
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",61.07446884
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",12851.68298
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",4840.44
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",4.614890099
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",8.095195918
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",47.22388165
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",52195.64188
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",331958.842
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",94.57529449
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",35.78775255
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",54.60737159
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",3195.136258
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",2005.849
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",67.46522522
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",36.92870201
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",33.73774306
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",2204.029476
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",32075.249
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",33.21094974
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",2.765274839
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",65237.83444
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",68242.87
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",59.6
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",3.224755996
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",45.75290577
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1991",19200.63677
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1991",326410.671
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1991",60.57508087
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1991",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1991",79.14087166
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",5048.465323
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",1393.46
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",0.01
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",2.067824648
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",58.25138621
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",77315.19611
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",121352.031
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",91.60601807
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",12.4991864
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",46.682306
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",6732.246947
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",111968.178
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",230681.1812
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",220705.729
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",88.803833
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",64.80135682
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",29.51721316
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",19691.92769
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",440978.752
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",38.28871497
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",7.457406436
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",7233.291677
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",3788.011
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",32.55559921
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",50.50876859
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",19.37763111
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",17800.76319
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",233921.597
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",28.91834949
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",60.62590101
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",87465.0929
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",202576.081
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",65.10918427
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",63.3250699
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",22.82605696
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",370329.7365
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",699087.881
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",46.58592224
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",21.60279001
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",60.97995755
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",12913.90235
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",5540.837
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",5.910881042
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",7.890150223
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",47.56650385
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",50583.5733
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",334698.091
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",93.145981
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",35.68980844
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",54.61920317
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",3447.560877
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",2394.551
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",68.10189819
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",36.34701679
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",34.2363304
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",2245.468187
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",32009.243
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",33.20574935
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",2.746109568
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",64983.47001
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",72789.95
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",63.07523727
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",3.171440495
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",45.89559983
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1992",19348.6709
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1992",301687.757
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1992",61.81171036
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1992",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1992",79.52666331
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",5104.867309
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",1345.789
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",0.01
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",2.067824648
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",58.1043409
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",75664.33769
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",117927.053
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",92.08530426
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",12.39201428
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",46.71701947
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",6703.94322
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",107652.119
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",238006.9766
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",230738.641
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",89.999927
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",64.49708757
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",29.84671231
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",19805.00881
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",445580.837
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",38.28353271
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",7.464004548
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",6864.521258
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",3898.021
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",33.76522446
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",50.04336697
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",19.37763111
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",17618.70467
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",219253.597
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",29.5525598
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",60.13334935
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",81955.72836
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",218600.871
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",55.43
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",62.26875204
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",23.19314186
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",371699.5939
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",723697.118
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",50.9
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",21.65159333
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",61.00585566
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",13018.77848
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",6347.577
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",10.9
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",7.685103669
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",47.15887128
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",51385.08446
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",339468.858
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",95.19265747
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",35.59186032
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",54.62074642
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",3936.654119
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",2302.876
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",72.064174
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",35.76533156
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",34.81801562
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",2219.112525
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",35148.195
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",33.20054627
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",2.773488526
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",67453.51481
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",78008.091
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",64.64124298
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",3.118124677
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",46.37557078
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1993",18390.55429
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1993",321049.517
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1993",63.04528427
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1993",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1993",79.90833326
